Gender,Weapon,Season,Competition,Round,Fencer1 Name,Fencer1 Nation,Fencer1 Score,Fencer1 Winner,Fencer2 Name,Fencer2 Nation,Fencer2 Score,Fencer2 Winner,Referees
women,foil,2023,Grand Prix,A128,CALVANESE Matilde,ITA,15,True,GIMENEZ Isis,VEN,7,False,Ref KHALED Amr EGY
women,foil,2023,Grand Prix,A128,JELINSKA Martyna,POL,15,True,KUAN Yu Ching,HKG,14,False,Ref KO Jong Hwan KOR
women,foil,2023,Grand Prix,A128,DARDE Cyrielle,FRA,14,False,SUNDUCHKOVA Alexandra,_AIN,15,True,Ref KHALED Amr EGY
women,foil,2023,Grand Prix,A128,LEE Sejoo,KOR,15,True,SCHREIBER Ester,SWE,12,False,Ref FERJANI Mohamed Ayoub TUN
women,foil,2023,Grand Prix,A128,KOLODZIEJCZYK Malwina,POL,8,False,FERRARI Carlotta,ITA,15,True,Ref FERJANI Mohamed Ayoub TUN
women,foil,2023,Grand Prix,A128,PARK Jihee,KOR,15,True,AMORE Giulia,ITA,12,False,Ref FERJANI Mohamed Ayoub TUN
women,foil,2023,Grand Prix,A128,TERNI Maria Ludmila,ARG,10,False,ZHANG Yunjia,CAN,15,True,Ref ALSHAMALI Rashed KUW
women,foil,2023,Grand Prix,A128,PAPP Jazmin,HUN,6,False,WEINTRAUB Maia Mei,USA,15,True,Ref ARGENTI Laura ITA
women,foil,2023,Grand Prix,A128,CANTUCCI Gaia,SVK,11,False,DRUCK Lior,ISR,15,True,Ref ARGENTI Laura ITA
women,foil,2023,Grand Prix,A128,HOHENADEL Celia,GER,12,False,BEARDMORE Kate,GBR,15,True,Ref CHUA Eugene Wee Hong SGP
women,foil,2023,Grand Prix,A128,POLOZIUK Alina,UKR,15,True,HAYES Nadia,CAN,8,False,Ref CHUA Eugene Wee Hong SGP
women,foil,2023,Grand Prix,A128,CASTRO Ariadna,ESP,5,False,NAYL Emmie,FRA,15,True,Ref CHUA Eugene Wee Hong SGP
women,foil,2023,Grand Prix,A128,KONDRICZ Kata,HUN,15,True,KANO Arisa,JPN,5,False,Ref STELLA Alberto ITA
women,foil,2023,Grand Prix,A128,HOLLAND-CUNZ Luca Sarah,GER,8,False,CATARZI Constance,FRA,15,True,Ref ARMATA Gaspare ITA
women,foil,2023,Grand Prix,A128,WANG Yuting,CHN,10,False,SCHREIBER Miriam,SWE,11,True,Ref ARMATA Gaspare ITA
women,foil,2023,Grand Prix,A128,DIAZ Maria Teresa,ESP,13,False,PASZTOR Flora,HUN,15,True,Ref BARDENHAGEN Tim GER
women,foil,2023,Grand Prix,A128,STAMOS Maria,GRE,8,False,KANO Minami,JPN,15,True,Ref BARDENHAGEN Tim GER
women,foil,2023,Grand Prix,A128,CAMPBELL Yasmin,JAM,9,False,INOSTROZA Arantza,CHI,15,True,Ref NIGRONE Davide ITA
women,foil,2023,Grand Prix,A128,TAKEYAMA Yuzuha,JPN,15,True,WASILCZUK Dominika,POL,4,False,Ref DAL POZZOLO Marco ITA
women,foil,2023,Grand Prix,A128,KIKUCHI Komaki,JPN,15,True,JEGLINSKA Aleksandra,POL,8,False,Ref VARGA Katalin HUN
women,foil,2023,Grand Prix,A128,MONACO Beatrice,ITA,15,True,HONG Seo In,KOR,8,False,Ref VARGA Katalin HUN
women,foil,2023,Grand Prix,A128,FANG Sabrina,CAN,10,False,DHUIQUE-HEIN Aliya,GER,15,True,Ref PIERUCCI Simona ITA
women,foil,2023,Grand Prix,A128,CHENG Hiu Wai Valerie,HKG,15,True,TARANENKO Anna,UKR,10,False,Ref PIERUCCI Simona ITA
women,foil,2023,Grand Prix,A128,KARAMETE Irem,TÜR,14,False,CORBU Emilia,ROU,15,True,Ref ACEVEDO Pablo PAN
women,foil,2023,Grand Prix,A128,JORGENSEN Laeticia,DEN,6,False,BERTHIER Amita,SGP,15,True,Ref DI QUINZIO SCAGLIONI Beatrice ITA
women,foil,2023,Grand Prix,A128,CENKER Freya,AUT,15,True,KOZAEVA Polina,_AIN,12,False,Ref DI QUINZIO SCAGLIONI Beatrice ITA
women,foil,2023,Grand Prix,A64,TAKEZAWA Shiori,JPN,10,False,CIAMPALINI Vittoria,ITA,15,True,Ref ALSHAMALI Rashed KUW
women,foil,2023,Grand Prix,A64,CRISTINO Anna,ITA,15,True,CALUGAREANU Malina,ROU,11,False,Ref GORAL Tomasz SWE
women,foil,2023,Grand Prix,A64,LIU Jaelyn,USA,5,False,SYNORADZKA Martyna,POL,15,True,Ref NIGRONE Davide ITA
women,foil,2023,Grand Prix,A64,CHAN Nok Sze Daphne,HKG,15,True,LYCZBINSKA Hanna,POL,13,False,Ref NIGRONE Davide ITA
women,foil,2023,Grand Prix,A64,WOHLGEMUTH Olivia,AUT,15,True,CHEUNG Kemei,SGP,9,False,Ref GURINENKO Bogdan UKR
women,foil,2023,Grand Prix,A64,SOPIT Olga,UKR,15,True,MOHAMED Aida,HUN,4,False,Ref ARMATA Gaspare ITA
women,foil,2023,Grand Prix,A64,TUCKER Ariadna,ESP,11,False,MASSIALAS Sabrina,USA,15,True,Ref DELATTRE Jeffrey BEL
women,foil,2023,Grand Prix,A64,WANG Yingying,CHN,6,False,CIPRESSA Erica,ITA,15,True,Ref ZELJKOVIC Jelena USA
women,foil,2023,Grand Prix,A64,CALISSI Olga Rachele,ITA,15,True,JING Emily,USA,11,False,Ref CHUA Eugene Wee Hong SGP
women,foil,2023,Grand Prix,A64,HONG Sena,KOR,11,True,BRUGGER Lilli Maria,AUT,10,False,Ref CHUA Eugene Wee Hong SGP
women,foil,2023,Grand Prix,A64,CAULFIELD Jane,CAN,13,False,KONTOCHRISTOPOULOU Aikaterini-Maria,GRE,15,True,Ref STELLA Alberto ITA
women,foil,2023,Grand Prix,A64,ZURAWSKA Karolina,POL,4,False,MIYAWAKI Karin,JPN,15,True,Ref ARGENTI Laura ITA
women,foil,2023,Grand Prix,A64,SINIGALIA Martina,ITA,15,True,MYRONIUK Dariia,UKR,7,False,Ref KO Jong Hwan KOR
women,foil,2023,Grand Prix,A64,CALVANESE Matilde,ITA,15,True,TANGHERLINI Elena,ITA,5,False,Ref DELATTRE Jeffrey BEL
women,foil,2023,Grand Prix,A64,JELINSKA Martyna,POL,15,True,SUNDUCHKOVA Alexandra,_AIN,5,False,Ref PASCUCCI Martina ITA
women,foil,2023,Grand Prix,A64,LEE Sejoo,KOR,9,False,MARTYANOVA Marta,_AIN,15,True,Ref VARGA Katalin HUN
women,foil,2023,Grand Prix,A64,KREISS Fanni,HUN,14,False,FERRARI Carlotta,ITA,15,True,Ref FERJANI Mohamed Ayoub TUN
women,foil,2023,Grand Prix,A64,PARK Jihee,KOR,10,False,ZHANG Yunjia,CAN,15,True,Ref FERJANI Mohamed Ayoub TUN
women,foil,2023,Grand Prix,A64,TAFFEL Sara,USA,5,False,WEINTRAUB Maia Mei,USA,15,True,Ref DUCARME Florence FRA
women,foil,2023,Grand Prix,A64,DRUCK Lior,ISR,15,True,BIANCHIN Elisabetta,ITA,10,False,Ref DUCARME Florence FRA
women,foil,2023,Grand Prix,A64,SAMSONOVA Kristina,_AIN,15,True,BEARDMORE Kate,GBR,5,False,Ref ACEVEDO Pablo PAN
women,foil,2023,Grand Prix,A64,POLOZIUK Alina,UKR,14,False,NAYL Emmie,FRA,15,True,Ref ACEVEDO Pablo PAN
women,foil,2023,Grand Prix,A64,KONDRICZ Kata,HUN,12,False,CATARZI Constance,FRA,14,True,Ref PIERUCCI Simona ITA
women,foil,2023,Grand Prix,A64,SCHREIBER Miriam,SWE,15,True,MARINO Maria,ESP,14,False,Ref WITKOWSKI Andrzej POL
women,foil,2023,Grand Prix,A64,IIMURA Ayano,JPN,7,False,PASZTOR Flora,HUN,15,True,Ref BARDENHAGEN Tim GER
women,foil,2023,Grand Prix,A64,KANO Minami,JPN,11,False,INOSTROZA Arantza,CHI,15,True,Ref BARDENHAGEN Tim GER
women,foil,2023,Grand Prix,A64,TAKEYAMA Yuzuha,JPN,11,False,KIKUCHI Komaki,JPN,15,True,Ref MADR Vilem CZE
women,foil,2023,Grand Prix,A64,MONACO Beatrice,ITA,15,True,DESCHNER Stefani,USA,6,False,Ref MADR Vilem CZE
women,foil,2023,Grand Prix,A64,RICCI Marta,ITA,15,True,DHUIQUE-HEIN Aliya,GER,10,False,Ref KHALED Amr EGY
women,foil,2023,Grand Prix,A64,CHENG Hiu Wai Valerie,HKG,9,False,BUTRUILLE Solene,FRA,15,True,Ref DI QUINZIO SCAGLIONI Beatrice ITA
women,foil,2023,Grand Prix,A64,CORBU Emilia,ROU,15,True,BERTHIER Amita,SGP,14,False,Ref HUANG Hao Chih TPE
women,foil,2023,Grand Prix,A64,CENKER Freya,AUT,11,False,BROT Coralie,FRA,15,True,Ref HUANG Hao Chih TPE
women,epee,2023,Grand Prix du Qatar,A128,BONITO Fabiana,POR,7,False,EPEE Laurence,FRA,15,True,Ref PAGHIEV Mihail MDA
women,epee,2023,Grand Prix du Qatar,A128,GUZZI VINCENTI Margherita,USA,8,False,JACQUES ANDRE COQUIN Josephine,FRA,15,True,Ref PAGHIEV Mihail MDA
women,epee,2023,Grand Prix du Qatar,A128,BRUNNER Pauline,SUI,13,False,KRYVYTSKA Olena,UKR,15,True,Ref PAGHIEV Mihail MDA
women,epee,2023,Grand Prix du Qatar,A128,KIRPU Erika,EST,15,True,VERES Greta,ROU,6,False,Ref JUNSANGSEE Wongsakun THA
women,epee,2023,Grand Prix du Qatar,A128,NIXON Catherine,USA,15,True,SWATOWSKA-WENGLARCZYK Martyna,POL,12,False,Ref BAKER David AUS
women,epee,2023,Grand Prix du Qatar,A128,GRADY Miriam,USA,15,True,SAITO Hana,JPN,10,False,Ref BAKER David AUS
women,epee,2023,Grand Prix du Qatar,A128,DVININA Valeriia,GEO,8,True,VANDINGENEN Aube,BEL,7,False,Ref BAKER David AUS
women,epee,2023,Grand Prix du Qatar,A128,DOIG CALDERON Maria Luisa,PER,15,True,DYNER Karina,CRC,9,False,Ref ABUSHKEWA Ehab LBA
women,epee,2023,Grand Prix du Qatar,A128,CHEN Hailin,HKG,6,False,HUSISIAN Hadley,USA,15,True,Ref ABUSHKEWA Ehab LBA
women,epee,2023,Grand Prix du Qatar,A128,PADHYE Tanishka,USA,11,False,PRAXMARER Leonore,AUT,15,True,Ref ABUSHKEWA Ehab LBA
women,epee,2023,Grand Prix du Qatar,A128,MOESCHLIN Noemi,SUI,9,False,BEKMURZOVA Iana,_AIN,15,True,Ref HOI Kio Heng MAC
women,epee,2023,Grand Prix du Qatar,A128,NAGY Blanka Virag,HUN,15,True,MAJDANDZIC Andrea,CRO,11,False,Ref HOI Kio Heng MAC
women,epee,2023,Grand Prix du Qatar,A128,PAULIS Lucrezia,ITA,15,True,CHAN Wai Ling,HKG,11,False,Ref HOI Kio Heng MAC
women,epee,2023,Grand Prix du Qatar,A128,EHAB Nardin,EGY,15,True,ZENS Anna,LUX,10,False,Ref SAKHVADZE David GEO
women,epee,2023,Grand Prix du Qatar,A128,SMITH TAYLOR Katrina,GBR,12,False,SERSOT Jade,FRA,15,True,Ref SAKHVADZE David GEO
women,epee,2023,Grand Prix du Qatar,A128,HSIEH Kaylin Sin Yan,HKG,15,True,TARASOVA Ekaterina,_AIN,8,False,Ref SAKHVADZE David GEO
women,epee,2023,Grand Prix du Qatar,A128,HOPPE MONTANARO Malinka,CAN,15,True,PIRKOWSKI Amanda,USA,10,False,Ref JUNG Jin Man KOR
women,epee,2023,Grand Prix du Qatar,A128,KOWALCZYK Sara Maria,ITA,15,True,ASIS Lizzie,VEN,7,False,Ref JUNG Jin Man KOR
women,epee,2023,Grand Prix du Qatar,A128,SUZUKI Honami,JPN,12,False,SICA Susan Maria,GBR,15,True,Ref JUNG Jin Man KOR
women,epee,2023,Grand Prix du Qatar,A128,PIZZINI Alessia,ITA,8,False,DI TELLA Isabel,ARG,15,True,Ref AULAR Aleska VEN
women,epee,2023,Grand Prix du Qatar,A128,BRYCH Barbara,POL,15,True,CISNEROS Alejandra,ESP,6,False,Ref AULAR Aleska VEN
women,epee,2023,Grand Prix du Qatar,A128,CHU Ka Mong,HKG,9,False,BROVKO Inna,UKR,15,True,Ref AULAR Aleska VEN
women,epee,2023,Grand Prix du Qatar,A128,ZHARKOVA Evgeniya,_AIN,13,False,RODOPOULOU Nefeli,GRE,15,True,Ref KOVRIJNYKH Andrei RSA
women,epee,2023,Grand Prix du Qatar,A128,RIZZI Giulia,ITA,15,True,MULTERER Ricarda,GER,6,False,Ref KOVRIJNYKH Andrei RSA
women,epee,2023,Grand Prix du Qatar,A128,BEZHURA Dzhoan Feybi,UKR,15,True,KARDOS Edina,HUN,14,False,Ref KOVRIJNYKH Andrei RSA
women,epee,2023,Grand Prix du Qatar,A128,FAVRE Angeline,SUI,10,False,KRIEGER Angela,SUI,15,True,Ref ALQATTAN Mohammed BRN
women,epee,2023,Grand Prix du Qatar,A128,LEE Hyein,KOR,15,True,BOUKHELIFA Charline,ALG,13,False,Ref ALQATTAN Mohammed BRN
women,epee,2023,Grand Prix du Qatar,A128,SATO Nozomi,JPN,15,True,LIM Taehee,KOR,14,False,Ref ALQATTAN Mohammed BRN
women,epee,2023,Grand Prix du Qatar,A128,MARTINEZ Maria,VEN,12,False,KIM Hyangeun,KOR,15,True,Ref LI Na CHN
women,epee,2023,Grand Prix du Qatar,A128,VARFOLOMYEYEVA Darja,UKR,15,True,ZABOLOTNA Daryna,UKR,9,False,Ref LI Na CHN
women,epee,2023,Grand Prix du Qatar,A128,NABETH Camille,FRA,15,True,ROMEO Virginia,SUI,11,False,Ref LI Na CHN
women,epee,2023,Grand Prix du Qatar,A128,CORREA SANTA Carmen Andrea,COL,6,False,STAEHLI Laura,SUI,15,True,Ref OSTROVSKI Denis EST
women,epee,2023,Grand Prix du Qatar,A128,FRANSSON Emma,SWE,15,True,BOS Valentina,SUI,9,False,Ref OSTROVSKI Denis EST
women,epee,2023,Grand Prix du Qatar,A128,PAWLOWSKA Magdalena,POL,15,True,PREDESCU Alexandra,ROU,11,False,Ref OSTROVSKI Denis EST
women,epee,2023,Grand Prix du Qatar,A128,CONRAD Emily,UKR,5,False,DEKANY Kinga,HUN,15,True,Ref BOROSAK Mirna CRO
women,epee,2023,Grand Prix du Qatar,A128,PARK Sohyeong,KOR,12,False,KHARKOVA Vlada,UKR,15,True,Ref BOROSAK Mirna CRO
women,epee,2023,Grand Prix du Qatar,A128,SVYSTIL Yuliya,UKR,15,True,FEKETE Bosziljka,HUN,9,False,Ref BOROSAK Mirna CRO
women,epee,2023,Grand Prix du Qatar,A128,REMBI Lauren,FRA,15,True,HERMAY Camille,FRA,5,False,Ref SATO Kimiyoshi JPN
women,epee,2023,Grand Prix du Qatar,A128,GU Sarah,USA,9,False,FAVRE Aurore,SUI,15,True,Ref SATO Kimiyoshi JPN
women,epee,2023,Grand Prix du Qatar,A128,PYTKA Kamila,POL,11,False,JARECKA Aleksandra,POL,15,True,Ref SATO Kimiyoshi JPN
women,epee,2023,Grand Prix du Qatar,A128,BOZZA Alessandra,ITA,10,False,GUCHMAZOVA Maia,GEO,15,True,Ref GHAHVEHCHIAN Mohammad Hassan IRI
women,epee,2023,Grand Prix du Qatar,A128,BAVUGE KHABIMANA Milen,_AIN,15,True,LUGO Eliana,VEN,12,False,Ref GHAHVEHCHIAN Mohammad Hassan IRI
women,epee,2023,Grand Prix du Qatar,A128,WU Amelia,TPE,12,False,YOSHIMURA Miho,JPN,15,True,Ref GHAHVEHCHIAN Mohammad Hassan IRI
women,epee,2023,Grand Prix du Qatar,A128,CARON Julia,GBR,14,True,FOIETTA Nicol,ITA,13,False,Ref TURDIKULOVA Dilorom UZB
women,epee,2023,Grand Prix du Qatar,A128,ROMANOVA Oleksandra,UKR,11,False,WIMMER Dorina,HUN,15,True,Ref TURDIKULOVA Dilorom UZB
women,epee,2023,Grand Prix du Qatar,A128,FERNANDEZ CALLEJA Sara,ESP,15,True,NISHIOKA Hitomi,JPN,10,False,Ref TURDIKULOVA Dilorom UZB
women,epee,2023,Grand Prix du Qatar,A128,BURKHARD Isabelle,SUI,12,False,LIU Charlene Kai Yan,USA,15,True,Ref LEONG Dennis Kok Seng SGP
women,epee,2023,Grand Prix du Qatar,A128,LEHIS Katrina,EST,15,True,YAN Jessie Cheng Jie,NZL,6,False,Ref LEONG Dennis Kok Seng SGP
women,epee,2023,Grand Prix du Qatar,A128,GRIJAK Jana,SRB,13,False,LIN Yik Hei Coco,HKG,15,True,Ref LEONG Dennis Kok Seng SGP
women,epee,2023,Grand Prix du Qatar,A128,LEE Jiyoung,KOR,15,True,ABDUL RAHMAN Kiria Tikanah,SGP,6,False,Ref PAPP Zsolt SUI
women,epee,2023,Grand Prix du Qatar,A128,ERTURK Aleyna,TÜR,12,False,KESAEVA Marina,_AIN,15,True,Ref PAPP Zsolt SUI
women,epee,2023,Grand Prix du Qatar,A128,CEBULA Anne,USA,15,True,CHAN Tsz Ching,HKG,10,False,Ref PAPP Zsolt SUI
women,epee,2023,Grand Prix du Qatar,A128,LEONTE Mihaela,ROU,9,False,YU Danwoo,KOR,15,True,Ref AL RAWI Alaa A. Falah IRQ
women,epee,2023,Grand Prix du Qatar,A128,NARITA Ruka,JPN,12,False,JONAS Anna,GER,15,True,Ref AL RAWI Alaa A. Falah IRQ
women,epee,2023,Grand Prix du Qatar,A128,MESIC Ana,CRO,15,True,EHLER Alexandra,GER,13,False,Ref AL RAWI Alaa A. Falah IRQ
women,epee,2023,Grand Prix du Qatar,A128,GNAM Tamara,HUN,15,True,VUORINEN Anna,FIN,9,False,Ref MAGHAYREH Eyyad JOR
women,epee,2023,Grand Prix du Qatar,A128,ZITTEL Alexandra,GER,6,False,TOBY Natalia,USA,15,True,Ref MAGHAYREH Eyyad JOR
women,epee,2023,Grand Prix du Qatar,A128,YOUSEF Mira,UKR,11,False,AZUKAITE Vikte,LTU,15,True,Ref MAGHAYREH Eyyad JOR
women,epee,2023,Grand Prix du Qatar,A64,KLASIK Alicja,POL,7,False,EPEE Laurence,FRA,15,True,Ref JUNSANGSEE Wongsakun THA
women,epee,2023,Grand Prix du Qatar,A64,JACQUES ANDRE COQUIN Josephine,FRA,9,False,KRYVYTSKA Olena,UKR,15,True,Ref AL RAWI Alaa A. Falah IRQ
women,epee,2023,Grand Prix du Qatar,A64,KIRPU Erika,EST,13,False,NIXON Catherine,USA,15,True,Ref TURDIKULOVA Dilorom UZB
women,epee,2023,Grand Prix du Qatar,A64,GRADY Miriam,USA,15,True,DVININA Valeriia,GEO,8,False,Ref TURDIKULOVA Dilorom UZB
women,epee,2023,Grand Prix du Qatar,A64,DOIG CALDERON Maria Luisa,PER,10,False,HUSISIAN Hadley,USA,15,True,Ref AULAR Aleska VEN
women,epee,2023,Grand Prix du Qatar,A64,PRAXMARER Leonore,AUT,12,False,BEKMURZOVA Iana,_AIN,15,True,Ref AULAR Aleska VEN
women,epee,2023,Grand Prix du Qatar,A64,NAGY Blanka Virag,HUN,15,True,PAULIS Lucrezia,ITA,13,False,Ref SATO Kimiyoshi JPN
women,epee,2023,Grand Prix du Qatar,A64,EHAB Nardin,EGY,5,False,SERSOT Jade,FRA,15,True,Ref SATO Kimiyoshi JPN
women,epee,2023,Grand Prix du Qatar,A64,MACKINNON Leonora,CAN,6,False,HSIEH Kaylin Sin Yan,HKG,15,True,Ref SAKHVADZE David GEO
women,epee,2023,Grand Prix du Qatar,A64,HOPPE MONTANARO Malinka,CAN,13,False,KOWALCZYK Sara Maria,ITA,15,True,Ref SAKHVADZE David GEO
women,epee,2023,Grand Prix du Qatar,A64,SICA Susan Maria,GBR,11,False,DI TELLA Isabel,ARG,15,True,Ref PAPP Zsolt SUI
women,epee,2023,Grand Prix du Qatar,A64,BRYCH Barbara,POL,12,False,BROVKO Inna,UKR,15,True,Ref PAPP Zsolt SUI
women,epee,2023,Grand Prix du Qatar,A64,RODOPOULOU Nefeli,GRE,7,False,RIZZI Giulia,ITA,10,True,Ref JUNG Jin Man KOR
women,epee,2023,Grand Prix du Qatar,A64,BEZHURA Dzhoan Feybi,UKR,15,True,KRIEGER Angela,SUI,14,False,Ref JUNG Jin Man KOR
women,epee,2023,Grand Prix du Qatar,A64,LEE Hyein,KOR,15,True,SATO Nozomi,JPN,10,False,Ref OSTROVSKI Denis EST
women,epee,2023,Grand Prix du Qatar,A64,KIM Hyangeun,KOR,10,True,ZGRYZNIAK Kinga,POL,9,False,Ref BAKER David AUS
women,epee,2023,Grand Prix du Qatar,A64,TRZEBINSKA Ewa,POL,5,False,VARFOLOMYEYEVA Darja,UKR,15,True,Ref ALTAIRI Mohamed Abdulsalam QAT
women,epee,2023,Grand Prix du Qatar,A64,NABETH Camille,FRA,15,True,STAEHLI Laura,SUI,13,False,Ref KOVRIJNYKH Andrei RSA
women,epee,2023,Grand Prix du Qatar,A64,FRANSSON Emma,SWE,15,True,PAWLOWSKA Magdalena,POL,14,False,Ref HOI Kio Heng MAC
women,epee,2023,Grand Prix du Qatar,A64,DEKANY Kinga,HUN,9,False,KHARKOVA Vlada,UKR,15,True,Ref HOI Kio Heng MAC
women,epee,2023,Grand Prix du Qatar,A64,SVYSTIL Yuliya,UKR,8,False,REMBI Lauren,FRA,9,True,Ref GHAHVEHCHIAN Mohammad Hassan IRI
women,epee,2023,Grand Prix du Qatar,A64,FAVRE Aurore,SUI,11,False,JARECKA Aleksandra,POL,15,True,Ref ALQATTAN Mohammed BRN
women,epee,2023,Grand Prix du Qatar,A64,GUCHMAZOVA Maia,GEO,11,False,BAVUGE KHABIMANA Milen,_AIN,15,True,Ref PAGHIEV Mihail MDA
women,epee,2023,Grand Prix du Qatar,A64,YOSHIMURA Miho,JPN,11,False,WASHINGTON Isis,USA,15,True,Ref PAGHIEV Mihail MDA
women,epee,2023,Grand Prix du Qatar,A64,CARON Julia,GBR,15,True,WIMMER Dorina,HUN,13,False,Ref BOROSAK Mirna CRO
women,epee,2023,Grand Prix du Qatar,A64,FERNANDEZ CALLEJA Sara,ESP,15,True,LIU Charlene Kai Yan,USA,13,False,Ref BOROSAK Mirna CRO
women,epee,2023,Grand Prix du Qatar,A64,LEHIS Katrina,EST,15,True,LIN Yik Hei Coco,HKG,10,False,Ref LI Na CHN
women,epee,2023,Grand Prix du Qatar,A64,LEE Jiyoung,KOR,15,True,KESAEVA Marina,_AIN,12,False,Ref LI Na CHN
women,epee,2023,Grand Prix du Qatar,A64,CEBULA Anne,USA,15,True,YU Danwoo,KOR,11,False,Ref LEONG Dennis Kok Seng SGP
women,epee,2023,Grand Prix du Qatar,A64,JONAS Anna,GER,14,False,MESIC Ana,CRO,15,True,Ref LEONG Dennis Kok Seng SGP
women,epee,2023,Grand Prix du Qatar,A64,GNAM Tamara,HUN,15,True,TOBY Natalia,USA,12,False,Ref MAGHAYREH Eyyad JOR
women,epee,2023,Grand Prix du Qatar,A64,AZUKAITE Vikte,LTU,14,False,KLUGHARDT Gloria,POL,15,True,Ref ABUSHKEWA Ehab LBA
women,foil,2023,Coupe du Monde,A256,XU Ziyi,CHN,15,True,HAMZA Malak,EGY,9,False,Ref BARDENHAGEN Tim GER
women,foil,2023,Coupe du Monde,A256,CHAULLET Mathilde,FRA,8,False,MIKA Emma,FRA,14,True,Ref DOO Hwa Jung KOR
women,foil,2023,Coupe du Monde,A256,AKTAYEVA Sofiya,KAZ,8,False,DURUKAN Almila Birce,TÜR,15,True,Ref STRELETSKI Florent FRA
women,foil,2023,Coupe du Monde,A256,KUAN Yu Ching,HKG,15,True,NG Chloe Wanyi,SGP,1,False,Ref DIOP Baytir Sidy SEN
women,foil,2023,Coupe du Monde,A256,LYCZBINSKA Hanna,POL,12,True,HERNANDEZ Alely,MEX,10,False,Ref RIVIERE Francois FRA
women,foil,2023,Coupe du Monde,A256,CASTRO Ariadna,ESP,15,True,ROUSSEAU Marion,FRA,11,False,Ref KHALED Amr EGY
women,foil,2023,Coupe du Monde,A256,CALUGAREANU Malina,ROU,15,True,CHALDAIOU Maria-Eleni,GRE,9,False,Ref DUCARME Florence FRA
women,foil,2023,Coupe du Monde,A256,ELSHARKAWY Yara,EGY,11,False,UELTGESFORTH Pia,GER,13,True,Ref DUCARME Florence FRA
women,foil,2023,Coupe du Monde,A256,REBOLLEDO Melissa,MEX,15,True,SANTIBANEZ Rafaela,CHI,9,False,Ref LEROUGE Frederic FRA
women,foil,2023,Coupe du Monde,A256,HUANG Ching-Yung Sammi,TPE,11,False,HORPENCHENKO Viktoriia,UKR,15,True,Ref GORAL Tomasz SWE
women,foil,2023,Coupe du Monde,A256,BADAR Szonja,HUN,10,False,CHO Sabrina,USA,15,True,Ref VILLENEUVE Charles FRA
women,foil,2023,Coupe du Monde,A256,WONG Shun Yat,HKG,15,True,EHAB Jana,EGY,6,False,Ref DELATTRE Jeffrey BEL
women,foil,2023,Coupe du Monde,A256,KOTHIERINGER Anna Sophie,GER,15,True,ENRIGHT Irene,FIN,6,False,Ref MAGE Pascal FRA
women,foil,2023,Coupe du Monde,A256,KONTOCHRISTOPOULOU Aikaterini-Maria,GRE,15,True,MIKULAK Sara,SWE,4,False,Ref DELI Dora HUN
women,foil,2023,Coupe du Monde,A256,MURALIDHARAN Mayuri,AUS,15,True,BROT Coralie,FRA,13,False,Ref CELLER Pavol SVK
women,foil,2023,Coupe du Monde,A256,HUANG Melanie Xinyi,SGP,12,False,PARRA Emily,FRA,15,True,Ref HUANG Hao Chih TPE
women,foil,2023,Coupe du Monde,A256,CORBU Emilia,ROU,15,True,JIAO Enqi,CHN,13,False,Ref HEJRSKOV Mads-Vetli DEN
women,foil,2023,Coupe du Monde,A256,LUPKOVICS Dora,HUN,15,True,ACURERO GONZALEZ Anabella,VEN,6,False,Ref MUNOZ Alejandra CHI
women,foil,2023,Coupe du Monde,A256,BALLOU Eleni,GRE,14,False,WONG Lorraine,HKG,15,True,Ref ACEVEDO Pablo PAN
women,foil,2023,Coupe du Monde,A256,RUBASOVA Ema,CZE,8,False,PROESTAKIS Katina,CHI,15,True,Ref ABITBOL Sebastien FRA
women,foil,2023,Coupe du Monde,A256,KARAMETE Irem,TÜR,14,False,ZHANG Ruping,CHN,15,True,Ref MARPEAUX Yann FRA
women,foil,2023,Coupe du Monde,A256,NIESS Isabelle,FRA,13,False,POLTZ Anna,HUN,15,True,Ref ZHURAVLEVA Natalia _AIN
women,foil,2023,Coupe du Monde,A256,GIMENEZ Isis,VEN,8,False,LEUNG Ya Lei Janelle,HKG,15,True,Ref ZHENG Xiaolan CHN
women,foil,2023,Coupe du Monde,A256,GARGNE Elsa,FRA,8,False,POLONYI Petra,HUN,15,True,Ref MACHADO Miguel POR
women,foil,2023,Coupe du Monde,A256,WU Jiawei,HKG,15,True,CASTILLO-BERNAUS Katie,GBR,10,False,Ref PAGHIEV Mihail MDA
women,foil,2023,Coupe du Monde,A256,CANTUCCI Gaia,SVK,8,False,NEMCOVA Stepanka,CZE,15,True,Ref PAGHIEV Mihail MDA
women,foil,2023,Coupe du Monde,A128,BERTHIER Amita,SGP,15,True,XU Ziyi,CHN,5,False,Ref DELI Dora HUN
women,foil,2023,Coupe du Monde,A128,ZHUANG Xinyi,CHN,10,False,TUCKER Ariadna,ESP,15,True,Ref DELI Dora HUN
women,foil,2023,Coupe du Monde,A128,WOHLGEMUTH Olivia,AUT,15,True,KIRSCH Anne,GER,9,False,Ref DELI Dora HUN
women,foil,2023,Coupe du Monde,A128,PELLETIER Heloise,FRA,4,False,DHUIQUE-HEIN Aliya,GER,15,True,Ref DELI Dora HUN
women,foil,2023,Coupe du Monde,A128,CHENG Hiu Wai Valerie,HKG,10,False,MIKA Emma,FRA,15,True,Ref GORAL Tomasz SWE
